0.057,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.035
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.035
0.058,0.045,0.037,0.036,0.038,0.035
0.058,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.057,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.058,0.045,0.037,0.036,0.038,0.036
0.058,0.046,0.037,0.036,0.038,0.036
0.059,0.046,0.037,0.036,0.038,0.036
0.059,0.046,0.037,0.036,0.038,0.036
0.059,0.046,0.037,0.036,0.038,0.036
0.059,0.046,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.036
0.06,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.037
0.06,0.046,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.038,0.036,0.038,0.036
0.06,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.036
0.059,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.036
0.06,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.036
0.06,0.045,0.037,0.036,0.038,0.036
0.06,0.045,0.037,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.038,0.036,0.038,0.036
0.06,0.045,0.038,0.036,0.038,0.036
0.059,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.037,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.036
0.06,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.038,0.036,0.038,0.037
0.059,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.038
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.038
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.038
0.061,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.045,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.038
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.038
0.06,0.046,0.038,0.036,0.038,0.038
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.038
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.038
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.046,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.037
0.06,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.038
0.061,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.038
0.061,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.038
0.06,0.046,0.038,0.036,0.038,0.037
0.061,0.046,0.038,0.036,0.038,0.037
0.061,0.045,0.038,0.036,0.039,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.037
0.061,0.045,0.038,0.036,0.038,0.039
0.061,0.045,0.038,0.036,0.038,0.037
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.062,0.045,0.038,0.036,0.038,0.037
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.039
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.039,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.039
0.061,0.045,0.038,0.036,0.038,0.039
0.061,0.045,0.038,0.036,0.038,0.039
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.045,0.038,0.036,0.038,0.038
0.062,0.045,0.038,0.036,0.038,0.039
0.061,0.045,0.038,0.036,0.038,0.039
0.062,0.045,0.038,0.036,0.038,0.038
0.062,0.045,0.038,0.036,0.038,0.038
0.062,0.045,0.038,0.036,0.038,0.039
0.061,0.045,0.038,0.036,0.038,0.038
0.061,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.038,0.036,0.038,0.038
0.062,0.046,0.038,0.036,0.038,0.038
0.061,0.046,0.038,0.036,0.038,0.038
0.062,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.038,0.036,0.038,0.038
0.062,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.038,0.036,0.038,0.039
0.061,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.038,0.036,0.038,0.039
0.061,0.046,0.039,0.036,0.038,0.038
0.062,0.046,0.039,0.036,0.038,0.04
0.061,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.061,0.046,0.038,0.036,0.038,0.04
0.062,0.046,0.038,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.04
0.062,0.046,0.039,0.036,0.038,0.039
0.062,0.046,0.039,0.036,0.038,0.039
